nomor;mxid_cmp_d3d1;lq45_cmp_d3d1;hsce_cmp_d3d1;usd_cmp_d3d1;mxidlarge_cmp_d3d1;mxidfin_cmp_d3d1;klse_cmp_d3d1;masiaem_cmp_d3d1;mxidscl_cmp_d3d1;mxapj_cmp_d3d1;kospi_cmp_d3d1;mxidmid_cmp_d3d1;yenidr_cmp_d3d1;set_cmp_d3d1;djia_cmp_d3d1;mxasj_cmp_d3d1;gbpidr_cmp_d3d1;as51_cmp_d3d1;mxap_cmp_d3d1;mxwd_cmp_d3d1;sp500_cmp_d3d1;hsi_cmp_d3d1;twse_cmp_d3d1;smi_cmp_d3d1;as30_cmp_d3d1;cac40_cmp_d3d1;msciw_cmp_d3d1;ftse_cmp_d3d1;nikkei225_cmp_d3d1;msciem_cmp_d3d1;ibex_cmp_d3d1;omx_cmp_d3d1;stoxx_cmp_d3d1;nasdaq_cmp_d3d1;topix_cmp_d3d1;dax_cmp_d3d1;pcomp_cmp_d3d1;nifty_cmp_d3d1;euro_cmp_d3d1;sensex_cmp_d3d1;yen_cmp_d3d1;dxy_cmp_d3d1;xaud_cmp_d3d1;pounds_cmp_d3d1;wti_cmp_d3d1;szcomp_cmp_d3d1;brent_cmp_d3d1;cpo_cmp_d3d1;shcomp_cmp_d3d1;Tekanan
1165;-0.818623768;-0.889646569;-1.413650705;-0.577522504;-0.410996868;-0.917023369;-0.240159599;-1.195457223;-0.764166009;-0.238405715;-1.529614926;-1.442898736;-0.167755715;-1.768124122;-0.635814427;-1.031101974;0.012322704;-0.171692782;-0.69789762;0.018444068;-0.518402745;-0.779408291;-2.32488631;-1.872724064;-0.106140001;-0.551423905;0.017505763;-0.108336231;-1.833837654;-0.390540313;-0.425386967;-1.358336609;-0.70447753;-0.390550265;-1.564235935;-1.19365615;-0.557464093;0.055081184;-0.998131314;0.1367891;-0.202042898;-1.01639836;0.674691029;-0.549913795;2.291252189;-5.46462358;-0.250720567;0.527185919;-4.026804729;0
1166;-0.369745173;-0.216435993;0.610603396;0.270558261;-0.232472371;-1.369121074;-0.011908729;-0.376232632;-0.736605981;-0.386822357;0.315720824;-0.787569625;0.565051363;0.824726714;0.629914673;-0.133779204;0.319819122;-0.002040137;-0.495405583;0.652858232;1.079504331;0.034895239;-1.009740727;-0.538529088;-0.001145975;-0.17242889;0.490412453;-0.025823403;-0.725204055;0.612398769;0.25698037;-0.650382536;-0.290505049;1.812634413;-0.926683243;-0.829625527;-0.398147349;-0.607168473;-0.749736938;-0.447480553;-0.481202601;-0.671273991;-0.324843857;-0.023459236;-1.989836927;-0.054155007;-3.740399128;-2.04076605;0.305368036;0
1167;-0.129708146;0.195567604;0.542475873;-0.157290715;-0.080814751;-3.150215334;0.027456305;1.095178977;-0.586999338;0.233427137;1.696132892;-0.72695579;0.751262562;2.034372539;-0.216150646;0.86043539;-0.118790796;-0.054676265;0.544087933;0.199406505;-0.486828064;0.725827566;-0.235266399;1.022876807;0.077137193;0.811600407;-0.039861956;0.841205274;0.792342209;0.706076601;1.144557629;1.369803417;0.80447794;0.563968731;0.276171309;1.101661082;-0.174017345;0.682876781;-0.290546701;1.026123533;-0.794783773;-0.259319156;0.27998411;-0.021661903;-2.829437815;0.535664221;-2.310556922;-2.012725893;0.475256306;0
1168;-1.172852373;-1.265430371;-1.445874846;-0.150223168;-0.831231562;-2.81144685;-0.429074407;-0.716161444;-2.048275521;-0.004894209;-2.39376794;-1.748686264;0.745182211;0.84541524;-0.725611579;-0.51932911;0.811004479;-0.303832744;0.183222248;-0.161425686;-1.035575637;-0.19022062;0.212197591;0.057111683;-0.230696666;0.288949592;-0.258000887;-0.162182178;-0.574464988;-0.669396867;0.250374237;0.034899152;0.058001455;-0.164491865;-0.694078285;-0.002505238;-0.303652717;0.2842445;-0.810731682;-0.173315887;-0.803543459;-0.668945992;1.943532705;-0.990567349;2.241438292;-0.238784139;3.265956473;1.887818918;-0.344720871;0
1169;-2.247856025;-2.591108271;-2.597699196;0.410025763;-1.99868211;-2.558528205;-0.357013348;-1.872424633;-3.138433786;-0.822434759;-4.181390622;-2.919463288;1.115683929;-1.791036861;-0.280754649;-1.736132323;1.668100188;-0.269157281;-0.939903333;0.077690424;0.285491061;-1.178175475;-0.172315536;-0.424721839;-0.312322134;-0.329847099;0.10450008;-0.802064717;-2.39535453;-0.742097755;-0.011791824;-1.796681958;-0.581307834;1.49404941;-2.173776519;-0.721890611;-0.700171283;-1.556795954;-0.909553047;-1.878985237;-0.698873056;-0.949115718;0.938920754;-1.273594379;2.169385359;-1.565216949;3.94146075;1.414037145;-1.842392887;0
1170;1.157455184;1.006386255;0.014972291;-0.01854222;1.096068061;1.245710439;0.52823921;0.479477851;1.202972129;0.280503486;0.010281141;1.131001466;0.921839795;1.095392422;-1.452681055;0.160619251;0.544107173;0.149428874;0.522298712;-0.119230186;-0.753436052;-0.054402324;-0.163642073;0.299658207;0.268659555;0.543828188;-0.030410966;0.002249523;-0.093294631;1.14513617;0.908269265;-1.677595415;0.622601882;-0.886522393;-0.281705711;0.515754005;-1.346988512;0.024170527;-0.784335818;0.024117011;-1.076340699;-0.488233324;-0.029888825;-0.511619146;0.431413115;-0.653772751;1.251491046;-0.697345346;0.026634982;0
1171;1.903638029;1.750380842;-1.02602068;-0.488402317;1.625863584;3.11863793;0.178923707;-0.391247058;1.030423151;-0.274742105;-1.529440747;2.40911261;0.23385519;0.061683571;-1.204918469;-0.671761122;0.162787001;-0.589584533;-0.153689794;-0.71940129;-1.111378097;-1.408631744;0.103551616;-1.710080126;-0.57313895;-2.028195546;-0.618717874;-1.018123365;-1.211462815;-0.360518704;-1.555450227;-3.456402769;-1.844605209;-1.996663164;-1.077875779;-2.154986741;-1.894845929;-1.187399669;-1.395465022;-1.113270771;-0.68509373;-1.072515557;1.154152913;-0.836013025;0.175363048;-0.828922049;0.014021543;1.656015972;-0.106132808;0
1172;-1.484686402;-1.246264638;-0.128971197;0.343718236;-1.759338925;-0.580755513;-0.418235048;-1.165621724;-1.133749341;-0.352931992;-1.664614769;-0.973811455;0.831306454;-1.55879756;1.243255779;-1.110930187;0.424893874;-0.153485538;-0.654425757;0.625890393;1.256479782;0.044570748;-1.812483612;-1.282483827;-0.006796046;-1.895727073;0.466292215;-0.722965373;-1.701951125;-0.443994963;-1.692443714;-1.797903078;-1.746278911;0.629268559;-1.545031362;-1.779009646;0.281959197;-0.024927323;-0.64767431;0.046527173;-0.545106486;-0.616506834;0.610919862;-0.297542005;-0.055359818;-0.074149395;0.658500805;2.053536928;-0.307735752;0
1173;-0.215444336;0.173434715;0.779462769;0.374925216;-0.598503041;2.621534915;0.053483749;0.100443398;0.448521379;0.856425431;0.248131419;0.698065111;0.873137167;-0.034306908;2.424813108;0.147003254;-0.194767072;1.523028229;0.402979899;2.024167797;2.661628424;0.125161947;0.119775426;1.117095358;1.578106119;1.859510553;2.128699884;1.47049744;0.426662164;1.144470074;1.286681733;2.081117266;1.996819372;2.892251868;-0.086514108;1.925702146;2.144816193;1.533897007;0.579532719;1.515762252;-0.33766121;0.45761431;-0.885657475;0.737999299;-3.717674295;2.645795448;-2.639369337;-0.647911382;2.393486428;0
1174;3.383838005;2.745305068;2.65386507;0.045699585;3.036977714;4.453408943;0.29179928;1.709092289;1.77710073;1.966976845;2.438516185;4.342461597;0.356705931;-4.296275936;1.076432755;1.862551225;-0.219733051;1.990654579;2.001194574;1.570328053;1.384499082;2.010210081;0.620696404;1.420380263;1.796759736;2.790390209;1.48026198;1.325620173;1.525853521;1.37925371;2.564154867;2.244156591;2.855361254;2.567308543;1.523436964;2.470076891;2.189727517;1.123634141;0.151743293;1.172256205;-0.276308583;-0.058133141;-0.498316778;0.325496904;-7.856200618;1.09209637;-6.167127478;0.510183536;1.124469581;0
1175;1.782388571;1.725309855;0.50457905;-0.294757954;2.268939665;0.19187071;1.173696899;2.001055561;1.292286799;1.555731726;3.007184959;-0.208545232;0.550072217;0.198971871;0.251748595;2.039938009;0.191153484;1.001466404;1.456007515;0.409245974;0.423282043;1.805409272;1.032653788;-0.243574559;0.98810962;0.700408445;0.361348806;-0.030836844;0.732779389;0.813746222;1.034930656;0.042255615;0.820505608;0.260275052;1.066457096;0.810427205;2.38650208;0.166595988;-0.616576715;0.281262634;-0.662467271;-0.605191282;1.027522129;-0.314239509;-1.250296965;-2.229941724;-0.98016195;2.032729339;-1.784012695;0
1176;0.130069346;0.084768526;-1.712141129;-0.15065851;0.841867722;1.155229902;1.389063963;0.347372566;-0.117675365;0.250557761;0.258345901;-2.027997813;-0.173558236;0.914052973;0.462082266;0.163099086;0.011888991;0.539220543;-0.548390771;0.337960139;0.2516404;-0.165040437;-0.565000658;0.075857751;0.406890822;0.191693644;0.411360659;0.547627648;-1.187426573;0.827687805;0.118133526;0.82358634;0.60817086;0.281424735;-0.789574532;1.283776211;0.181347219;-0.131411868;-0.20936568;-0.197266293;0.116115232;-0.195046554;0.627246423;-0.206444003;-1.596313312;-2.900993115;-2.845572425;1.410160763;-2.617591646;0
1177;3.760314225;2.662277179;1.277710732;0.121878428;3.947864921;4.877238556;1.500266976;1.368285705;1.170580536;1.045951466;1.335456958;3.557269467;-0.279868763;0.420366796;0.001923553;1.301839724;0.298378676;0.469935802;0.867078454;0.725209573;-0.045082629;1.966124145;1.01065872;2.237069544;0.584648239;1.505660401;0.590075536;1.654067084;0.908653981;0.933695072;1.05581554;3.094949071;1.57899713;0.434371346;0.896767617;1.929021957;-0.528653564;1.55585444;0.346241986;1.417375825;0.177997644;0.541565071;-1.564787308;-0.208173087;-4.171928857;-1.483689444;-5.111993606;0.435761346;-1.360123923;0
1178;4.242177402;3.41100681;2.601251292;0.316694073;4.708793612;2.3953381;1.534116448;3.133118253;1.577467236;2.580999358;2.958397143;3.56973991;0.682326198;2.287270321;0.861986046;2.916876254;1.343119175;1.09648447;2.028349888;1.43842099;1.121103467;2.306595212;3.627236343;2.199356794;1.181012752;0.988121438;1.494511984;0.905233196;-0.060604271;2.156767242;-0.101600385;2.062608081;0.880082542;1.195050687;-0.007215078;0.710261997;0.03262262;2.178914579;-0.714472248;2.363812204;-0.222835841;-0.666057817;-0.227468611;-0.826328771;1.536279147;1.29801497;0.999923114;-0.116129159;1.609909362;0
1179;0.251293183;0.152673741;0.691844046;-0.288494116;-0.198735841;-0.915185589;-0.06913015;1.227638161;0.367489612;1.777530726;0.660979913;1.152705335;-0.235597665;1.011303248;2.64336678;1.17309181;-0.085720285;1.093307883;1.218789598;1.982170253;2.771186828;0.467932732;1.802995809;1.205708813;1.310922265;-0.091074124;2.133899106;0.743372312;0.406054259;1.72853365;0.393093089;-0.339368892;0.116722187;2.005036444;0.684834867;0.209285007;0.541366375;1.09934348;-1.002661024;1.263169927;-0.180358896;-1.08451887;2.010808757;-0.130220542;-1.723336956;-0.505507606;-1.02314051;-0.345025955;0.269626838;0
1180;-0.252267584;0.614496862;0.609458043;-0.509154255;-0.559304488;-0.762667074;-0.839484677;0.62200254;1.483189294;0.749609092;-0.014339407;-0.361556435;0.008392211;-0.999565935;2.459285158;0.641575847;-0.386759538;0.268517767;1.354589131;1.609978495;2.080106284;0.636303552;1.144334839;1.33641957;0.297135004;0.297926654;1.710028424;0.53775812;-0.04159482;1.005020711;0.544970964;-0.08468426;0.363037067;1.748271444;0.142002555;0.458665357;-0.438902511;0.800617407;-1.064550714;0.840320073;-0.667882204;-0.819729777;1.506396133;-0.344340508;-2.566410374;-2.261344178;-2.289007918;-0.444910884;-1.658477913;0
1181;0.404876335;0.844610683;1.321612573;-1.323703963;0.679382014;-1.311459425;0.151945551;0.534639422;1.177555349;0.344542454;-0.621139296;-1.455307713;-0.949183633;-1.566994187;0.744632831;0.789354521;-0.789560972;-0.317115915;0.482655031;0.414479284;0.187145098;1.276250897;1.318571878;0.894317065;-0.499527028;0.243565874;0.466557432;-0.337740043;0.329401636;0.342658771;0.338832327;0.828052494;0.370982701;0.790715997;0.000914692;0.649094448;-0.429634974;1.530914714;-0.267074902;1.778146587;-0.499515359;-0.421040086;0.622405483;-0.506333835;0.65703439;0.187444778;-0.35069518;-0.874140887;-0.014988011;0
1182;1.463008139;1.156354706;1.543225628;-1.073386762;1.529597114;0.36543723;0.49900557;-0.275187692;1.052701441;-0.273575827;-1.897058038;1.291256786;-1.15091032;-0.25748644;0.000312829;-0.342483701;-0.868522801;-0.240037152;-0.798968416;-0.152018645;-0.059608205;0.237997519;0.392942349;-0.818954755;-0.161096653;-0.236056693;-0.170296121;-0.482525953;-0.931357999;-0.295980193;-0.160846469;0.076365265;-0.2670552;0.163625219;-1.061014686;-0.004613817;-1.684838369;0.315290409;0.621080478;0.583396184;0.159754978;0.358291009;0.347350728;-0.191486383;-4.373301663;0.630533001;-5.880092857;-1.533723702;0.283647689;0
1183;3.859640698;3.245306496;2.933944758;1.202577505;3.582990051;5.257742759;1.163178882;0.733942657;2.374035647;0.708259268;1.752188026;5.412881757;-0.245881065;-0.487015507;-0.078080993;0.734834209;0.402473481;0.678973066;-0.636629343;-0.183358502;-0.237504864;0.88149647;0.215960267;0.202925308;0.652611585;0.309335893;-0.366656255;0.413425627;0.007010722;1.00496092;-0.477786623;0.135382573;0.021450366;-0.356780815;-0.051872216;0.432680073;-1.805907077;0.819144476;0.264810051;0.593035151;1.602773371;0.471867294;0.672254836;0.603235626;-0.402449227;4.341924217;-2.530738833;-0.603341831;3.858555804;0
1184;2.46136568;2.455617588;1.638917153;0.953007731;1.892992381;4.801612356;0.141866107;0.36174775;1.831395461;0.564629585;2.051588312;5.169395552;0.013998659;-1.015203236;0.668507593;0.366194924;0.206979892;0.743725465;-0.759508341;0.539269524;0.95080911;0.821512881;-1.243570583;1.362219592;0.708995176;1.68723563;0.521271955;1.130641977;-1.132374436;0.758192196;0.222550836;1.081696582;1.274948517;0.89816158;-0.688957734;1.568213404;-1.497409245;0.707459402;-0.047304004;0.349718172;0.907310628;0.095630881;-0.10288187;0.883396847;0.269358771;3.223543902;-1.698712836;-0.040017864;3.048787738;0
1185;1.527064976;1.588316533;0.746931458;-0.515325213;1.600601612;1.749248996;-0.080896434;1.188607383;1.307098374;1.456694657;1.904993662;2.611515129;1.005767432;2.09284989;1.331356475;1.042269565;0.088235914;0.422133885;1.462823926;1.653350526;1.841543237;0.832050469;-0.515307143;1.571482574;0.344157664;1.326106981;1.49212219;1.285194892;0.263899761;1.163668252;0.369581883;1.618904859;1.145714775;2.533747625;0.245611123;1.446573073;-2.098683386;-0.287222013;-0.546710824;-0.191868425;-1.459328999;-0.750541055;0.707443918;-0.648846201;-3.260622093;-0.381539153;-5.458217075;-0.041140169;-0.100368926;0
1186;1.849280686;1.768036089;0.732936105;-0.700227947;2.400280331;0.835186675;-0.023989616;2.18179742;1.726705794;1.949070634;-1.462119591;-0.315224093;2.52641323;2.854381243;0.183043029;1.975112685;0.270898168;-0.810212738;2.638086133;0.712558978;0.182778726;1.240566174;-0.514050671;-1.621262185;-0.710581069;-1.526092016;0.774555163;-0.879750089;0.145333414;1.686320733;0.477945412;-0.134201795;-0.946437747;1.176603104;0.03120492;-0.244407667;1.153972615;0.256460625;-1.114800888;0.083723277;-3.076705997;-1.327554625;3.246308383;-1.021165605;2.636279423;2.976098288;3.147141892;0.089737935;2.662515793;0
1187;2.664967015;2.393015535;1.502222733;-0.162951856;2.846113699;4.137772314;-0.064877785;1.610097107;2.921638385;1.835444284;-1.825655865;1.983685683;2.22170003;1.833608497;-0.514222161;1.809318498;0.773754267;0.063186823;1.073511006;0.094677138;-0.548278642;1.736023942;-1.060590288;-2.956400745;0.107272543;-1.45731642;-0.060400869;-0.958211477;-0.036896357;1.390030515;0.733785307;-0.566552575;-1.014848889;-0.011847817;-0.058946185;-0.619293504;3.895951287;1.086165792;-0.915911009;0.728120434;-2.136515368;-0.989214043;2.02796412;-0.720634281;3.513182511;2.385913844;4.998146918;0.100095271;1.336714299;0
1188;2.593510731;2.46058831;2.251854945;-0.219480827;2.125717199;3.445195302;1.513359315;2.043841554;2.528222929;1.928373274;2.784213205;5.556818057;0.152538428;-0.320911152;0.411187126;2.008425892;0.89174413;1.253159453;0.99465369;0.616038481;0.313422622;1.296957602;1.299503515;-1.140600045;1.217487858;-0.477074067;0.50434089;-0.281025555;0.270629834;1.295155279;0.86084976;0.587376164;-0.145172225;0.808046887;0.008135489;-0.110205847;2.041083172;1.663199794;-1.095467256;1.233803343;-0.386785777;-0.877884816;0.17262137;-1.127584943;1.675887546;-1.648309513;0.883366247;-1.45302385;-1.745211717;0
1189;-0.838844258;-0.383487846;0.342088703;-0.24126143;-1.599097403;-0.733621319;-0.541500205;0.851138165;1.807141583;1.207166242;1.418333015;1.437698999;0.487827906;-0.47198813;-0.033927138;0.667272222;0.787648379;0.85850006;1.299824241;1.061489427;0.024083872;-0.733680597;0.104507525;0.411141064;0.939187397;0.335423895;0.891349221;0.1549984;-0.18747163;1.247349335;1.767694528;0.763320694;0.885167409;-0.16928717;0.161086014;1.149651379;0.233255205;0.493086418;-1.225009627;0.296719503;-0.926811363;-1.375780411;1.139122665;-1.371632986;-0.163839293;-1.414815874;0.462770166;-2.034622603;-0.954321483;0
1190;-0.464777387;-0.202180641;0.041194015;0.21674586;-1.614123774;0.95151903;-0.248363522;-0.672163769;2.820325931;0.04654023;-1.589208742;1.700716946;0.417443672;0.958185664;0.009315812;-0.575830003;0.857646246;0.68104937;0.195626868;0.577478944;0.031771355;-0.600474299;-2.234697503;0.88024112;0.573785803;0.517477063;0.372995362;0.553192139;-0.405826607;0.626540902;0.872436678;0.734121326;0.76397666;-0.098307862;-0.084196917;0.692585237;-0.586765984;-0.065336095;-0.712458462;-0.053923877;-0.153285836;-0.895982959;0.676694521;-0.64020111;-0.110627183;-0.147047863;-0.591915052;0.059707947;-0.257910368;1
1191;0.867807314;0.676929375;1.215211883;0.438342608;0.156436529;2.760727055;1.018056299;0.353139362;0.611480978;0.126694247;-0.737698045;3.290385595;0.103745232;1.663311197;-0.113165336;0.241647681;0.52396465;0.606014561;0.450689602;0.038602385;0.081681622;1.095939877;-1.294606577;-0.44781176;0.489639556;-0.507839109;0.079446335;0.00296624;0.841629841;0.94127735;-0.384668364;0.299702543;-0.513158602;-0.094267342;0.814370315;-0.434061939;0.034964255;2.136550152;-0.065140988;1.939908412;0.548201829;0.262320785;0.619676512;0.091163969;0.011684179;-1.211331002;2.547386871;-0.955593343;-1.609018814;0
1192;2.025169672;1.883320693;0.579045033;0.131738219;2.435033625;2.855957006;0.885184247;1.809349312;1.140240922;0.394942656;2.298714552;0.955835884;-0.35823682;1.069404389;-0.873261814;1.338930341;0.89970747;0.496540687;0.698517343;-0.364540165;-0.630852806;1.226318292;1.305383598;-1.852988974;0.355892824;-0.821873075;-0.438410593;-0.812556863;0.63157004;1.368270869;-0.529508004;-0.13708159;-0.61230403;-0.419305371;0.565283506;-0.736962662;1.038018499;0.039612828;0.183581078;-0.014676656;0.525584244;0.102724455;-0.402342966;-0.858314681;-0.068403394;-1.037413022;2.264520809;-1.268132834;-1.125318744;0
1193;3.179637675;2.55618055;-0.397884075;0.014350704;3.694459502;3.419050276;-0.05558288;0.601606022;2.161397817;-0.395493344;1.198796736;2.440684396;0.214903715;-0.339678688;1.011975267;0.467183188;2.181009297;-0.751487146;-1.427773814;0.482316624;0.984017995;0.670242116;0.107924648;-0.034466891;-0.490260241;0.437257851;0.688650868;-0.325252486;-1.884989059;0.693122622;0.657165911;0.544977644;0.836405074;1.49998313;-1.432852281;0.971857292;0.164853113;1.20726835;-0.621983851;1.273497022;-0.401905564;-0.465357973;-0.011016829;-2.275736399;-8.430185367;-0.232990569;-7.56326022;-0.686773408;-0.077854184;0
1194;2.876656031;1.788156786;-0.111352105;0.362559687;3.224017209;2.958097123;0.361820143;1.332601674;1.72884534;0.761162697;0.646354485;1.750789493;0.235158274;0.628314428;1.481465666;1.296159892;1.275085843;0.207190116;0.478236851;1.186044122;1.421247293;1.476807179;0.367858437;2.312556248;0.280151002;1.522420507;1.197985481;0.970716855;0.724071428;0.62248277;1.445409372;1.347930066;1.629596684;2.130347807;0.687529214;2.208525715;-0.800743854;2.136859374;0.098056423;1.394790952;0.190170621;0.028554266;-0.267961465;-0.77487596;-12.0089228;-0.141879436;-11.81757416;-0.537771068;-0.624396727;1
1195;-0.388951691;-0.286811565;-0.92061931;0.430152351;-0.333566554;-1.174918865;0.27671206;0.87133721;0.371335441;0.987810424;0.507650768;-1.483878697;0.74602615;1.285737914;-0.080991101;0.822744513;0.82024501;0.918994172;1.880309546;0.425588496;-0.10893594;0.446100634;1.709557194;0.661506033;0.861101205;-0.427037792;0.486716232;0.281628815;2.800103584;0.4773817;0.017365457;-0.838108486;-0.174668975;0.467395712;2.142400026;0.659965373;-0.037029186;1.715726094;-0.739661938;1.473612435;-0.357573465;-0.747384341;0.086991667;-0.560972021;-6.593189124;0.757782342;-6.848774533;-0.101404151;0.232859159;1
1196;-2.016158074;-1.530451968;-0.803941137;0.193341404;-2.210832324;-1.313696276;-0.385394335;-0.455315615;0.136095663;-0.155698684;-1.509160092;-0.958756144;0.357328016;-0.143145024;-0.400415143;-0.345745693;0.999015451;0.203382087;0.073054367;0.035373487;-0.011926636;-0.077626358;1.024553797;-0.73314652;0.080555493;-1.110134242;0.151322077;-0.670071683;0.109899906;0.006022508;-0.013353005;-1.897335982;-0.735965724;0.360939778;-0.020801946;-0.519843629;-0.737630707;-0.227650009;-0.943874837;-0.0391675;-0.135042111;-0.849896216;0.659779111;-0.77316511;-0.595621186;0.385899144;-1.209799025;0.27860015;0.581125893;0
1197;0.82309172;0.632706003;-0.38123584;0.429732775;1.184326072;0.127430907;-0.467531704;-0.662662313;-0.061049037;-0.540681081;-2.506387906;-0.06383181;-0.235237217;-1.16096335;-1.386981144;-0.466240674;0.45740016;-0.339143775;-1.337928369;-0.685551434;-1.33561576;0.083696302;0.542748822;0.064333322;-0.38987804;0.051668818;-0.661629974;-0.300900175;-1.725930824;-0.439685019;0.27528927;0.264155662;0.228750872;-1.706871028;-1.561564875;0.098166166;-0.140980398;-0.1161675;0.271549966;-0.182615625;0.841504895;0.372110889;-1.075095529;-0.06801232;-2.619862768;-1.49249202;-2.842271967;-0.81590504;-0.856153851;1
